DateTime Local,12HrSnow_mm,12HrWater_mm
3/21/16 4:00,0,0
3/21/16 16:00,0,0
3/22/16 4:00,0,0.508
3/22/16 16:00,279.4,22.86
3/23/16 4:00,101.6,8.636
3/23/16 16:00,50.8,4.572
3/24/16 4:00,0,0.508
3/24/16 16:00,0,0
3/25/16 4:00,12.7,1.016
3/25/16 16:00,50.8,2.286
3/26/16 4:00,0,0
3/26/16 16:00,0,0
3/27/16 4:00,0,0.254
3/27/16 16:00,0,0
3/28/16 4:00,0,0
3/28/16 16:00,139.7,13.462
3/29/16 4:00,254,22.86
3/29/16 16:00,76.2,6.35
3/30/16 4:00,25.4,1.27
3/30/16 16:00,25.4,1.27
3/31/16 4:00,12.7,1.016
3/31/16 16:00,50.8,4.826
4/1/16 4:00,0,0
4/1/16 16:00,0,0
4/2/16 4:00,0,0
4/2/16 16:00,0,0
4/3/16 4:00,0,0
4/3/16 16:00,0,0
4/4/16 4:00,0,0
4/4/16 16:00,0,0
4/5/16 4:00,0,0
4/5/16 16:00,0,0
4/6/16 4:00,0,0
4/6/16 16:00,0,0
4/7/16 4:00,0,0
4/7/16 16:00,0,0
4/8/16 4:00,0,0
4/8/16 16:00,0,0
4/9/16 4:00,0,0
4/9/16 16:00,0,0.254
4/10/16 4:00,0,1.016
4/10/16 16:00,0,0
4/11/16 4:00,0,1.27
4/11/16 16:00,0,0
4/12/16 4:00,0,0
4/12/16 16:00,0,0
4/13/16 4:00,0,0
4/13/16 16:00,0,1.778
4/14/16 4:00,25.4,5.588
4/14/16 16:00,177.8,32.512
4/15/16 4:00,38.1,3.81
4/15/16 16:00,12.7,2.286
4/16/16 4:00,25.4,2.794
4/16/16 16:00,0,0
4/17/16 4:00,0,0
4/17/16 16:00,0,0
4/18/16 4:00,12.7,0.508
4/18/16 16:00,0,0
4/19/16 4:00,0,0.254
4/19/16 16:00,0,0
4/20/16 4:00,0,0
4/20/16 16:00,0,0
4/21/16 4:00,0,0
4/21/16 16:00,0,0
4/22/16 4:00,0,0
4/22/16 16:00,0,0
4/23/16 4:00,0,0
4/23/16 16:00,50.8,5.842
4/24/16 4:00,254,36.83
4/24/16 16:00,0,0
4/25/16 4:00,76.2,7.366
4/25/16 16:00,88.9,8.89
4/26/16 4:00,0,0.508
4/26/16 16:00,152.4,25.146
4/27/16 4:00,279.4,38.354
4/27/16 16:00,12.7,1.524
4/28/16 4:00,76.2,6.858
4/28/16 16:00,63.5,6.858
11/17/16 4:00,50.8,3.302
11/17/16 16:00,101.6,6.604
11/18/16 4:00,0,0.508
11/18/16 16:00,0,0
11/19/16 4:00,0,0
11/19/16 16:00,0,0
11/20/16 4:00,0,0
11/20/16 16:00,0,0.254
11/21/16 4:00,50.8,7.112
11/21/16 16:00,88.9,8.636
11/22/16 4:00,177.8,22.86
11/22/16 16:00,0,0
11/23/16 4:00,0,0
11/23/16 16:00,0,0
11/24/16 4:00,304.8,25.4
11/24/16 16:00,0,0
11/25/16 4:00,0,0
11/25/16 16:00,0,0
11/26/16 4:00,0,0
11/26/16 16:00,0,0
11/27/16 4:00,101.6,10.668
11/27/16 16:00,228.6,10.922
11/28/16 4:00,127,6.858
11/28/16 16:00,355.6,29.464
11/29/16 4:00,203.2,13.97
11/29/16 16:00,0,0.508
11/30/16 4:00,12.7,1.016
11/30/16 16:00,0,0
12/1/16 4:00,12.7,0.508
12/1/16 16:00,63.5,3.302
12/2/16 4:00,25.4,1.524
12/2/16 16:00,0,0
12/3/16 4:00,12.7,0.508
12/3/16 16:00,0,0
12/4/16 4:00,0,0
12/4/16 16:00,0,0
12/5/16 4:00,0,0
12/5/16 16:00,25.4,2.794
12/6/16 4:00,0,0
12/6/16 16:00,12.7,0.508
12/7/16 4:00,25.4,1.27
12/7/16 16:00,25.4,1.778
12/8/16 4:00,0,0
12/8/16 16:00,25.4,4.064
12/9/16 4:00,127,19.05
12/9/16 16:00,50.8,6.858
12/10/16 4:00,0,0
12/10/16 16:00,88.9,17.78
12/11/16 4:00,152.4,22.098
12/11/16 16:00,38.1,5.08
12/12/16 4:00,0,0
12/12/16 16:00,0,0
12/13/16 4:00,0,0
12/13/16 16:00,0,0
12/14/16 4:00,0,0.508
12/14/16 16:00,114.3,12.7
12/15/16 4:00,0,0
12/15/16 16:00,0,0.254
12/16/16 4:00,203.2,30.48
12/16/16 16:00,266.7,35.052
12/17/16 4:00,127,6.858
12/17/16 16:00,25.4,1.27
12/18/16 4:00,0,0
12/18/16 16:00,0,0
12/19/16 4:00,0,0
12/19/16 16:00,0,0
12/20/16 4:00,0,0
12/20/16 16:00,0,0
12/21/16 4:00,0,0
12/21/16 16:00,25.4,2.286
12/22/16 4:00,0,0
12/22/16 16:00,0,0
12/23/16 4:00,0,0
12/23/16 16:00,0,0
12/24/16 4:00,50.8,4.572
12/24/16 16:00,228.6,21.336
12/25/16 4:00,152.4,12.192
12/25/16 16:00,63.5,5.08
12/26/16 4:00,12.7,1.016
12/26/16 16:00,0,0
12/27/16 4:00,0,0
12/27/16 16:00,0,0
12/28/16 4:00,0,0.254
12/28/16 16:00,0,0.254
12/29/16 4:00,0,0
12/29/16 16:00,0,0
12/30/16 4:00,0,0
12/30/16 16:00,0,0
12/31/16 4:00,0,0
12/31/16 16:00,0,0
1/1/17 4:00,0,0
1/1/17 16:00,0,0
1/2/17 4:00,101.6,11.176
1/2/17 16:00,228.6,8.636
1/3/17 4:00,254,10.414
1/3/17 16:00,50.8,2.794
1/4/17 4:00,25.4,2.54
1/4/17 16:00,76.2,11.176
1/5/17 4:00,101.6,10.668
1/5/17 16:00,50.8,4.064
1/6/17 4:00,0,0
1/6/17 16:00,0,0
1/7/17 4:00,0,0
1/7/17 16:00,0,0.508
1/8/17 4:00,50.8,5.842
1/8/17 16:00,101.6,11.938
1/9/17 4:00,25.4,5.08
1/9/17 16:00,139.7,27.94
1/10/17 4:00,101.6,11.684
1/10/17 16:00,12.7,1.016
1/11/17 4:00,152.4,12.7
1/11/17 16:00,177.8,23.368
1/12/17 4:00,38.1,2.032
1/12/17 16:00,88.9,7.366
1/13/17 4:00,38.1,3.302
1/13/17 16:00,12.7,1.016
1/14/17 4:00,0,0
1/14/17 16:00,0,0
1/15/17 4:00,0,0
1/15/17 16:00,0,0
1/16/17 4:00,0,0
1/16/17 16:00,0,0
1/17/17 4:00,0,0
1/17/17 16:00,0,0
1/18/17 4:00,0,0
1/18/17 16:00,0,0
1/19/17 4:00,0,0
1/19/17 16:00,88.9,6.096
1/20/17 4:00,38.1,2.286
1/20/17 16:00,76.2,2.54
1/21/17 4:00,279.4,11.938
1/21/17 16:00,381,20.828
1/22/17 4:00,76.2,3.81
1/22/17 16:00,25.4,3.302
1/23/17 4:00,152.4,25.654
1/23/17 16:00,406.4,40.64
1/24/17 4:00,254,14.224
1/24/17 16:00,88.9,4.064
1/25/17 4:00,76.2,3.048
1/25/17 16:00,127,4.064
1/26/17 4:00,76.2,3.81
1/26/17 16:00,76.2,3.81
1/27/17 4:00,25.4,1.27
1/27/17 16:00,0,0
1/28/17 4:00,0,0
1/28/17 16:00,0,0
1/29/17 4:00,0,0
1/29/17 16:00,0,0
1/30/17 4:00,0,0
1/30/17 16:00,0,0
1/31/17 4:00,0,0
1/31/17 16:00,0,0
2/1/17 4:00,0,0
2/1/17 16:00,0,0
2/2/17 4:00,0,0
2/2/17 16:00,50.8,3.302
2/3/17 4:00,0,0.508
2/3/17 16:00,0,0.508
2/4/17 4:00,76.2,7.62
2/4/17 16:00,12.7,1.27
2/5/17 4:00,0,0
2/5/17 16:00,0,0
2/6/17 4:00,38.1,4.064
2/6/17 16:00,12.7,1.524
2/7/17 4:00,25.4,3.048
2/7/17 16:00,50.8,3.302
2/8/17 4:00,0,0
2/8/17 16:00,0,0
2/9/17 4:00,0,2.54
2/9/17 16:00,0,0.508
2/10/17 4:00,0,0.254
2/10/17 16:00,76.2,12.7
2/11/17 4:00,254,34.798
2/11/17 16:00,101.6,7.366
2/12/17 4:00,0,0
2/12/17 16:00,0,0
2/13/17 4:00,0,0
2/13/17 16:00,0,0
2/14/17 4:00,0,0
2/14/17 16:00,0,0
2/15/17 4:00,0,0
2/15/17 16:00,0,0
2/16/17 4:00,0,0
2/16/17 16:00,0,0
2/17/17 4:00,0,0.254
2/17/17 16:00,12.7,1.016
2/18/17 4:00,76.2,8.382
2/18/17 16:00,88.9,9.144
2/19/17 4:00,76.2,10.16
2/19/17 16:00,203.2,26.416
2/20/17 4:00,0,0.762
2/20/17 16:00,0,0
2/21/17 4:00,25.4,6.35
2/21/17 16:00,0,0.762
2/22/17 4:00,330.2,32.512
2/22/17 16:00,88.9,4.318
2/23/17 4:00,254,13.97
2/23/17 16:00,279.4,13.97
2/24/17 4:00,152.4,7.62
2/24/17 16:00,203.2,11.684
2/25/17 4:00,0,0.508
2/25/17 16:00,25.4,1.778
2/26/17 4:00,25.4,1.778
2/26/17 16:00,0,0
2/27/17 4:00,76.2,5.588
2/27/17 16:00,355.6,26.924
2/28/17 4:00,76.2,4.064
2/28/17 16:00,38.1,2.286
3/1/17 4:00,76.2,4.826
3/1/17 16:00,0,0
3/2/17 4:00,0,0
3/2/17 16:00,0,0
3/3/17 4:00,0,0
3/3/17 16:00,0,0
3/4/17 4:00,0,0
3/4/17 16:00,0,0
3/5/17 4:00,0,0
3/5/17 16:00,0,0
3/6/17 4:00,330.2,22.352
3/6/17 16:00,38.1,3.302
3/7/17 4:00,0,0
3/7/17 16:00,0,0
3/8/17 4:00,25.4,2.794
3/8/17 16:00,0,0
3/9/17 4:00,0,0
3/9/17 16:00,0,0
3/10/17 4:00,0,0
3/10/17 16:00,0,0
3/11/17 4:00,0,0
3/11/17 16:00,0,0
3/12/17 4:00,0,0
3/12/17 16:00,0,0
3/13/17 4:00,0,0
3/13/17 16:00,0,0
3/14/17 4:00,0,0
3/14/17 16:00,0,0
3/15/17 4:00,0,0
3/15/17 16:00,0,0
3/16/17 4:00,0,0
3/16/17 16:00,0,0
3/17/17 4:00,0,0
3/17/17 16:00,0,0
3/18/17 4:00,0,0
3/18/17 16:00,0,0
3/19/17 4:00,0,0
3/19/17 16:00,0,0
3/20/17 4:00,0,0
3/20/17 16:00,0,0
3/21/17 4:00,0,0.762
3/21/17 16:00,0,0
3/22/17 4:00,76.2,14.986
3/22/17 16:00,50.8,12.954
3/23/17 4:00,38.1,5.588
3/23/17 16:00,152.4,16.256
3/24/17 4:00,50.8,5.08
3/24/17 16:00,0,0
3/25/17 4:00,0,0
3/25/17 16:00,101.6,12.7
3/26/17 4:00,50.8,4.826
3/26/17 16:00,0,0
3/27/17 4:00,0,0.254
3/27/17 16:00,254,17.526
3/28/17 4:00,76.2,9.906
3/28/17 16:00,0,0
3/29/17 4:00,0,0
3/29/17 16:00,0,0
3/30/17 4:00,0,0
3/30/17 16:00,25.4,3.81
3/31/17 4:00,152.4,15.24
3/31/17 16:00,12.7,2.286
4/1/17 4:00,0,0.254
4/1/17 16:00,0,0
4/2/17 4:00,0,0
4/2/17 16:00,50.8,5.588
4/3/17 4:00,0,1.016
4/3/17 16:00,0,0
4/4/17 4:00,0,0
4/4/17 16:00,0,0
4/5/17 4:00,0,0
4/5/17 16:00,0,0
4/6/17 4:00,0,0
4/6/17 16:00,0,0
4/7/17 4:00,0,0
4/7/17 16:00,12.7,2.032
4/8/17 4:00,0,1.27
4/8/17 16:00,101.6,16.51
4/9/17 4:00,406.4,28.194
4/9/17 16:00,127,8.89
4/10/17 4:00,0,0
4/10/17 16:00,0,0
4/11/17 4:00,0,0
4/11/17 16:00,0,0
4/12/17 4:00,0,0
4/12/17 16:00,0,0
4/13/17 4:00,0,0
4/13/17 16:00,0,0
4/14/17 4:00,0,0
4/14/17 16:00,0,0
4/15/17 4:00,0,0
4/15/17 16:00,0,0
4/16/17 4:00,0,0
4/16/17 16:00,0,0
4/17/17 4:00,0,0
4/17/17 16:00,0,0
4/18/17 4:00,0,0
4/18/17 16:00,0,0.762
4/19/17 4:00,139.7,20.574
4/19/17 16:00,38.1,7.112
4/20/17 4:00,0,0
4/20/17 16:00,50.8,3.302
4/21/17 4:00,152.4,18.542
4/21/17 16:00,76.2,7.874
4/22/17 4:00,0,0
4/22/17 16:00,0,0
4/23/17 4:00,0,0
4/23/17 16:00,0,0
4/24/17 4:00,0,0.762
4/24/17 16:00,165.1,17.272
4/25/17 4:00,127,13.97
4/25/17 16:00,355.6,32.766
4/26/17 4:00,25.4,3.302
4/26/17 16:00,0,0
4/27/17 4:00,228.6,29.718
4/27/17 16:00,127,15.24
4/28/17 4:00,101.6,7.366
4/28/17 16:00,215.9,11.176
4/29/17 4:00,88.9,6.604
4/29/17 16:00,0,0
11/5/17 4:00,88.9,7.874
11/5/17 16:00,12.7,1.778
11/6/17 4:00,0,0.254
11/6/17 16:00,63.5,7.366
11/7/17 4:00,0,0.254
11/7/17 16:00,12.7,1.27
11/8/17 4:00,0,0
11/8/17 16:00,0,0
11/9/17 4:00,0,0
11/9/17 16:00,0,0
11/10/17 4:00,0,0
11/10/17 16:00,0,0
11/11/17 4:00,0,0
11/11/17 16:00,0,0
11/12/17 4:00,0,0
11/12/17 16:00,0,0
11/13/17 4:00,0,0
11/13/17 16:00,0,0
11/14/17 4:00,0,0
11/14/17 16:00,0,0
11/15/17 4:00,0,0
11/15/17 16:00,0,0
11/16/17 4:00,0,0
11/16/17 16:00,0,0
11/17/17 4:00,50.8,11.43
11/17/17 16:00,254,41.91
11/18/17 4:00,50.8,4.064
11/18/17 16:00,0,0
11/19/17 4:00,0,0
11/19/17 16:00,0,0
11/20/17 4:00,0,0
11/20/17 16:00,0,0
11/21/17 4:00,12.7,1.778
11/21/17 16:00,0,1.27
11/22/17 4:00,0,0
11/22/17 16:00,0,0
11/23/17 4:00,0,0
11/23/17 16:00,0,0
11/24/17 4:00,0,0.254
11/24/17 16:00,0,0
11/25/17 4:00,0,0
11/25/17 16:00,0,0
11/26/17 4:00,0,0
11/26/17 16:00,0,0
11/27/17 4:00,0,0
11/27/17 16:00,0,0.254
11/28/17 4:00,25.4,2.794
11/28/17 16:00,0,0
11/29/17 4:00,0,0
11/29/17 16:00,0,0
11/30/17 4:00,0,0
11/30/17 16:00,0,0
12/1/17 4:00,0,0
12/1/17 16:00,0,0.254
12/2/17 4:00,0,0
12/2/17 16:00,0,0
12/3/17 4:00,0,0
12/3/17 16:00,25.4,2.286
12/4/17 4:00,292.1,25.146
12/4/17 16:00,152.4,7.62
12/5/17 4:00,12.7,1.27
12/5/17 16:00,0,0
12/6/17 4:00,0,0
12/6/17 16:00,0,0
12/7/17 4:00,0,0
12/7/17 16:00,0,0
12/8/17 4:00,0,0
12/8/17 16:00,0,0
12/9/17 4:00,0,0
12/9/17 16:00,0,0
12/10/17 4:00,0,0
12/10/17 16:00,0,0
12/11/17 4:00,0,0
12/11/17 16:00,0,0
12/12/17 4:00,0,0
12/12/17 16:00,0,0
12/13/17 4:00,0,0
12/13/17 16:00,0,0
12/14/17 4:00,25.4,4.064
12/14/17 16:00,0,0
12/15/17 4:00,0,0
12/15/17 16:00,0,0
12/16/17 4:00,0,0
12/16/17 16:00,12.7,0.762
12/17/17 4:00,25.4,1.016
12/17/17 16:00,0,0
12/18/17 4:00,0,0
12/18/17 16:00,0,0
12/19/17 4:00,0,0
12/19/17 16:00,0,0
12/20/17 4:00,0,0
12/20/17 16:00,0,0.508
12/21/17 4:00,177.8,10.922
12/21/17 16:00,0,0
12/22/17 4:00,0,0
12/22/17 16:00,0,0
12/23/17 4:00,101.6,7.112
12/23/17 16:00,203.2,18.542
12/24/17 4:00,25.4,1.27
12/24/17 16:00,0,0
12/25/17 4:00,203.2,24.638
12/25/17 16:00,25.4,3.048
12/26/17 4:00,0,0
12/26/17 16:00,0,0
12/27/17 4:00,0,0
12/27/17 16:00,0,0
12/28/17 4:00,0,0
12/28/17 16:00,0,0
12/29/17 4:00,0,0
12/29/17 16:00,0,0
12/30/17 4:00,0,0
12/30/17 16:00,0,0
12/31/17 4:00,0,0
12/31/17 16:00,0,0
1/1/18 4:00,0,0
1/1/18 16:00,0,0
1/2/18 4:00,0,0
1/2/18 16:00,0,0
1/3/18 4:00,0,0
1/3/18 16:00,0,0
1/4/18 4:00,0,0
1/4/18 16:00,0,0
1/5/18 4:00,0,0
1/5/18 16:00,0,0
1/6/18 4:00,0,0
1/6/18 16:00,88.9,8.89
1/7/18 4:00,76.2,12.7
1/7/18 16:00,0,0
1/8/18 4:00,0,0
1/8/18 16:00,0,0
1/9/18 4:00,63.5,5.842
1/9/18 16:00,63.5,13.208
1/10/18 4:00,76.2,10.922
1/10/18 16:00,152.4,18.796
1/11/18 4:00,25.4,1.016
1/11/18 16:00,38.1,3.556
1/12/18 4:00,25.4,4.064
1/12/18 16:00,25.4,4.826
1/13/18 4:00,0,0
1/13/18 16:00,0,0
1/14/18 4:00,0,0
1/14/18 16:00,0,0
1/15/18 4:00,0,0
1/15/18 16:00,0,0
1/16/18 4:00,0,0
1/16/18 16:00,0,0
1/17/18 4:00,0,0
1/17/18 16:00,0,0
1/18/18 4:00,0,0
1/18/18 16:00,0,0
1/19/18 4:00,0,0
1/19/18 16:00,0,0
1/20/18 4:00,152.4,12.446
1/20/18 16:00,127,7.62
1/21/18 4:00,241.3,7.366
1/21/18 16:00,63.5,2.032
1/22/18 4:00,0,0
1/22/18 16:00,25.4,1.27
1/23/18 4:00,50.8,3.048
1/23/18 16:00,0,0
1/24/18 4:00,0,0
1/24/18 16:00,0,0
1/25/18 4:00,0,0
1/25/18 16:00,0,1.27
1/26/18 4:00,203.2,11.938
1/26/18 16:00,63.5,4.572
1/27/18 4:00,0,0
1/27/18 16:00,0,0
1/28/18 4:00,12.7,1.778
1/28/18 16:00,0,1.016
1/29/18 4:00,0,0
1/29/18 16:00,0,0
1/30/18 4:00,0,0
1/30/18 16:00,0,0
1/31/18 4:00,0,0
1/31/18 16:00,0,0
2/1/18 4:00,0,0
2/1/18 16:00,0,0
2/2/18 4:00,0,0.508
2/2/18 16:00,0,0
2/3/18 4:00,0,0.508
2/3/18 16:00,0,0
2/4/18 4:00,0,0
2/4/18 16:00,12.7,2.794
2/5/18 4:00,25.4,2.794
2/5/18 16:00,12.7,3.302
2/6/18 4:00,76.2,4.572
2/6/18 16:00,50.8,3.81
2/7/18 4:00,0,0
2/7/18 16:00,0,0
2/8/18 4:00,0,0
2/8/18 16:00,0,0
2/9/18 4:00,0,0
2/9/18 16:00,0,0
2/10/18 4:00,0,0
2/10/18 16:00,127,7.62
2/11/18 4:00,25.4,1.27
2/11/18 16:00,0,0
2/12/18 4:00,0,0
2/12/18 16:00,190.5,8.636
2/13/18 4:00,0,0
2/13/18 16:00,0,0
2/14/18 4:00,0,0
2/14/18 16:00,12.7,1.524
2/15/18 4:00,127,7.62
2/15/18 16:00,304.8,17.78
2/16/18 4:00,38.1,2.286
2/16/18 16:00,0,0
2/17/18 4:00,0,0
2/17/18 16:00,0,0
2/18/18 4:00,0,0
2/18/18 16:00,0,0
2/19/18 4:00,381,27.686
2/19/18 16:00,101.6,7.112
2/20/18 4:00,76.2,6.096
2/20/18 16:00,38.1,3.048
2/21/18 4:00,0,0
2/21/18 16:00,0,0
2/22/18 4:00,0,0
2/22/18 16:00,38.1,3.048
2/23/18 4:00,76.2,4.826
2/23/18 16:00,88.9,6.858
2/24/18 4:00,25.4,2.54
2/24/18 16:00,0,0
2/25/18 4:00,190.5,13.462
2/25/18 16:00,50.8,3.048
2/26/18 4:00,12.7,1.27
2/26/18 16:00,0,0
2/27/18 4:00,0,0
2/27/18 16:00,0,0
2/28/18 4:00,0,0
2/28/18 16:00,25.4,1.27
3/1/18 4:00,0,0
3/1/18 16:00,50.8,4.064
3/2/18 4:00,0,0.762
3/2/18 16:00,0,0
3/3/18 4:00,0,0
3/3/18 16:00,0,0
3/4/18 4:00,241.3,20.066
3/4/18 16:00,330.2,15.494
3/5/18 4:00,177.8,12.7
3/5/18 16:00,12.7,1.27
3/6/18 4:00,0,0
3/6/18 16:00,0,0
3/7/18 4:00,0,0
3/7/18 16:00,0,0
3/8/18 4:00,0,0
3/8/18 16:00,0,0
3/9/18 4:00,0,0
3/9/18 16:00,0,0
3/10/18 4:00,0,0
3/10/18 16:00,0,0
3/11/18 4:00,0,0
3/11/18 16:00,0,0
3/12/18 4:00,0,0
3/12/18 16:00,0,0
3/13/18 4:00,0,0
3/13/18 16:00,0,0
3/14/18 4:00,0,0
3/14/18 16:00,88.9,11.43
3/15/18 4:00,215.9,33.274
3/15/18 16:00,12.7,2.286
3/16/18 4:00,152.4,11.43
3/16/18 16:00,0,0
3/17/18 4:00,203.2,13.97
3/17/18 16:00,203.2,16.002
3/18/18 4:00,114.3,6.35
3/18/18 16:00,63.5,2.794
3/19/18 4:00,127,5.08
3/19/18 16:00,0,0
3/20/18 4:00,0,0
3/20/18 16:00,0,0
3/21/18 4:00,0,0
3/21/18 16:00,0,0.254
3/22/18 4:00,0,0
3/22/18 16:00,63.5,24.384
3/23/18 4:00,50.8,25.4
3/23/18 16:00,88.9,8.636
3/24/18 4:00,0,0
3/24/18 16:00,0,0
3/25/18 4:00,12.7,2.032
3/25/18 16:00,0,0
3/26/18 4:00,76.2,3.556
3/26/18 16:00,139.7,6.096
3/27/18 4:00,0,0
3/27/18 16:00,0,0
3/28/18 4:00,0,0.762
3/28/18 16:00,12.7,4.064
3/29/18 4:00,0,0
3/29/18 16:00,0,0
3/30/18 4:00,0,0
3/30/18 16:00,0,0
3/31/18 4:00,0,0
3/31/18 16:00,0,0
4/1/18 4:00,0,0
4/1/18 16:00,0,0
4/2/18 4:00,0,0
4/2/18 16:00,25.4,2.54
4/3/18 4:00,12.7,2.54
4/3/18 16:00,0,0
4/4/18 4:00,0,0
4/4/18 16:00,0,0
4/5/18 4:00,0,0
4/5/18 16:00,0,0
4/6/18 4:00,0,0
4/6/18 16:00,76.2,13.716
4/7/18 4:00,50.8,7.62
4/7/18 16:00,0,17.526
4/8/18 4:00,0,6.096
4/8/18 16:00,101.6,15.24
4/9/18 4:00,63.5,7.62
4/9/18 16:00,0,0
4/10/18 4:00,0,0
4/10/18 16:00,0,0
4/11/18 4:00,0,0
4/11/18 16:00,0,0
4/12/18 4:00,0,0
4/12/18 16:00,241.3,21.082
4/13/18 4:00,279.4,22.606
4/13/18 16:00,190.5,10.668
4/14/18 4:00,0,0
4/14/18 16:00,0,0
4/15/18 4:00,0,0
4/15/18 16:00,0,0
4/16/18 4:00,0,0
4/16/18 16:00,0,0
4/17/18 4:00,63.5,3.302
4/17/18 16:00,330.2,21.336
4/18/18 4:00,0,0
4/18/18 16:00,0,0
4/19/18 4:00,0,0
4/19/18 16:00,0,0
4/20/18 4:00,0,0
4/20/18 16:00,0,1.27
4/21/18 4:00,0,0
4/21/18 16:00,0,0
4/22/18 4:00,0,0
4/22/18 16:00,0,0
4/23/18 4:00,0,0
4/23/18 16:00,0,0
4/24/18 4:00,0,0
4/24/18 16:00,0,0
4/25/18 4:00,0,0
4/25/18 16:00,0,0
4/26/18 4:00,0,0
4/26/18 16:00,0,0
4/27/18 4:00,0,0
4/27/18 16:00,0,0
4/28/18 4:00,0,0
4/28/18 16:00,0,0
4/29/18 4:00,0,0
4/29/18 16:00,0,0
4/30/18 4:00,63.5,5.08
4/30/18 16:00,177.8,16.764
11/1/18 16:00,76.2,15.24
11/2/18 4:00,12.7,3.048
11/2/18 16:00,12.7,3.302
11/3/18 4:00,38.1,6.858
11/3/18 16:00,0,0
11/4/18 4:00,0,0
11/4/18 16:00,25.4,2.286
11/5/18 4:00,12.7,1.016
11/5/18 16:00,0,0
11/6/18 4:00,0,0
11/6/18 16:00,0,0
11/7/18 4:00,0,0
11/7/18 16:00,0,0
11/8/18 4:00,0,0
11/8/18 16:00,0,0
11/9/18 4:00,0,0
11/9/18 16:00,0,0
11/10/18 4:00,0,0
11/10/18 16:00,0,0
11/11/18 4:00,25.4,0.762
11/11/18 16:00,88.9,3.048
11/12/18 4:00,0,0
11/12/18 16:00,0,0
11/13/18 4:00,0,0
11/13/18 16:00,0,0
11/14/18 4:00,0,0
11/14/18 16:00,0,0
11/15/18 4:00,0,0
11/15/18 16:00,0,0
11/16/18 4:00,0,0
11/16/18 16:00,0,0
11/17/18 4:00,0,0
11/17/18 16:00,25.4,3.048
11/18/18 4:00,0,0
11/18/18 16:00,0,0
11/19/18 4:00,0,0
11/19/18 16:00,0,0
11/20/18 4:00,0,0
11/20/18 16:00,0,0
11/21/18 4:00,0,0
11/21/18 16:00,0,0
11/22/18 4:00,0,0
11/22/18 16:00,177.8,11.43
11/23/18 4:00,25.4,1.27
11/23/18 16:00,25.4,1.524
11/24/18 4:00,215.9,29.464
11/24/18 16:00,152.4,17.526
11/25/18 4:00,25.4,1.524
11/25/18 16:00,0,0
11/26/18 4:00,0,0
11/26/18 16:00,0,0
11/27/18 4:00,0,0
11/27/18 16:00,0,0
11/28/18 4:00,0,0
11/28/18 16:00,25.4,2.286
11/29/18 4:00,88.9,9.144
11/29/18 16:00,76.2,7.874
11/30/18 4:00,177.8,17.526
11/30/18 16:00,50.8,4.064
12/1/18 4:00,254,19.304
12/1/18 16:00,0,0.508
12/2/18 4:00,63.5,3.048
12/2/18 16:00,76.2,4.064
12/3/18 4:00,190.5,7.366
12/3/18 16:00,101.6,4.318
12/4/18 4:00,25.4,1.27
12/4/18 16:00,0,0
12/5/18 4:00,0,0
12/5/18 16:00,25.4,1.27
12/6/18 4:00,0,0
12/6/18 16:00,0,0
12/7/18 4:00,0,0
12/7/18 16:00,0,0
12/8/18 4:00,0,0
12/8/18 16:00,0,0
12/9/18 4:00,0,0
12/9/18 16:00,0,0
12/10/18 4:00,0,0
12/10/18 16:00,0,0
12/11/18 4:00,0,0
12/11/18 16:00,0,0
12/12/18 4:00,0,0
12/12/18 16:00,228.6,19.05
12/13/18 4:00,76.2,3.81
12/13/18 16:00,0,0
12/14/18 4:00,0,0
12/14/18 16:00,0,0
12/15/18 4:00,0,0
12/15/18 16:00,0,0
12/16/18 4:00,0,0
12/16/18 16:00,0,0
12/17/18 4:00,0,0
12/17/18 16:00,0,0
12/18/18 4:00,0,0
12/18/18 16:00,0,0
12/19/18 4:00,0,0
12/19/18 16:00,50.8,7.62
12/20/18 4:00,0,0
12/20/18 16:00,0,0
12/21/18 4:00,0,0
12/21/18 16:00,101.6,6.858
12/22/18 4:00,101.6,8.382
12/22/18 16:00,0,0
12/23/18 4:00,0,0
12/23/18 16:00,0,0
12/24/18 4:00,25.4,1.27
12/24/18 16:00,76.2,10.16
12/25/18 4:00,25.4,1.524
12/25/18 16:00,25.4,2.286
12/26/18 4:00,101.6,7.62
12/26/18 16:00,76.2,2.794
12/27/18 4:00,12.7,0.762
12/27/18 16:00,25.4,1.27
12/28/18 4:00,25.4,1.27
12/28/18 16:00,0,0
12/29/18 4:00,0,0
12/29/18 16:00,12.7,1.016
12/30/18 4:00,0,0
12/30/18 16:00,38.1,2.794
12/31/18 4:00,292.1,12.446
12/31/18 16:00,63.5,2.54
1/1/19 4:00,0,0
1/1/19 16:00,0,0
1/2/19 4:00,0,0
1/2/19 16:00,0,0
1/3/19 4:00,0,0
1/3/19 16:00,0,0
1/4/19 4:00,0,0
1/4/19 16:00,0,0
1/5/19 4:00,0,0
1/5/19 16:00,0,0
1/6/19 4:00,63.5,4.572
1/6/19 16:00,444.5,29.718
1/7/19 4:00,101.6,6.35
1/7/19 16:00,50.8,5.08
1/8/19 4:00,0,0.508
1/8/19 16:00,0,0
1/9/19 4:00,0,0
1/9/19 16:00,0,0
1/10/19 4:00,0,0
1/10/19 16:00,0,0.254
1/11/19 4:00,12.7,1.27
1/11/19 16:00,0,0
1/12/19 4:00,0,0
